shot_id,combined_shot_type,period,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,opponent,home_away,time_sec_remaining
22282,Jump Shot,3,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 BOS,0,488
22283,Dunk,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 BOS,0,379
22285,Jump Shot,4,25,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 BOS,0,251
22286,Jump Shot,4,18,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 BOS,0,235
22287,Jump Shot,4,28,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 BOS,0,100
22289,Jump Shot,1,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAC,0,445
22290,Jump Shot,1,12,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 SAC,0,311
22291,Jump Shot,1,7,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 SAC,0,229
22292,Jump Shot,1,26,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 SAC,0,179
22294,Layup,2,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 SAC,0,365
22295,Jump Shot,2,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 SAC,0,331
22296,Jump Shot,2,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAC,0,294
22298,Jump Shot,2,21,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 SAC,0,228
22299,Jump Shot,2,9,1.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2015-16 SAC,0,70
22300,Jump Shot,3,15,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 SAC,0,644
22301,Jump Shot,3,24,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAC,0,605
22302,Jump Shot,3,27,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 SAC,0,575
22303,Jump Shot,3,19,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 SAC,0,552
22304,Jump Shot,3,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAC,0,462
22305,Jump Shot,3,22,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 SAC,0,397
22306,Layup,3,1,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 SAC,0,0
22308,Layup,1,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 OKC,1,368
22309,Jump Shot,2,23,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 OKC,1,521
22311,Jump Shot,2,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 OKC,1,445
22312,Jump Shot,2,18,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 OKC,1,396
22313,Jump Shot,2,12,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 OKC,1,359
22314,Jump Shot,2,8,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 OKC,1,347
22315,Jump Shot,2,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 OKC,1,264
22316,Jump Shot,3,19,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 OKC,1,679
22317,Jump Shot,3,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 OKC,1,634
22318,Hook Shot,3,3,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 OKC,1,511
22320,Layup,3,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 OKC,1,357
22321,Hook Shot,3,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 OKC,1,323
22322,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 OKC,1,284
22323,Jump Shot,3,13,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 OKC,1,198
22325,Jump Shot,4,19,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 OKC,1,41
22328,Jump Shot,1,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 NOP,1,395
22330,Layup,1,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 NOP,1,245
22332,Jump Shot,2,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 NOP,1,481
22333,Jump Shot,2,21,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 NOP,1,365
22334,Jump Shot,2,13,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 NOP,1,281
22335,Jump Shot,2,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 NOP,1,267
22336,Jump Shot,1,21,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 GSW,0,579
22337,Jump Shot,1,26,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 GSW,0,561
22338,Jump Shot,1,21,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 GSW,0,474
22339,Jump Shot,1,18,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 GSW,0,444
22341,Jump Shot,1,10,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 GSW,0,375
22343,Jump Shot,1,17,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 GSW,0,278
22344,Jump Shot,1,11,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 GSW,0,232
22345,Jump Shot,1,3,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 GSW,0,228
22346,Jump Shot,2,11,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 GSW,0,263
22348,Jump Shot,3,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 GSW,0,473
22349,Jump Shot,3,27,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 GSW,0,313
22350,Jump Shot,4,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 GSW,0,226
22352,Jump Shot,1,23,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 UTA,0,498
22353,Jump Shot,1,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 UTA,0,403
22354,Jump Shot,2,16,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 UTA,0,509
22355,Jump Shot,2,11,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 UTA,0,482
22356,Jump Shot,2,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 UTA,0,419
22358,Jump Shot,2,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 UTA,0,218
22359,Jump Shot,1,18,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 HOU,1,318
22360,Jump Shot,1,27,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 HOU,1,56
22362,Layup,3,1,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 HOU,1,651
22363,Jump Shot,3,24,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 HOU,1,250
22364,Jump Shot,1,18,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 SAC,1,300
22365,Hook Shot,1,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 SAC,1,249
22366,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 SAC,1,406
22367,Jump Shot,2,23,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 SAC,1,322
22368,Jump Shot,2,26,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 SAC,1,289
22369,Jump Shot,2,24,1.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2015-16 SAC,1,258
22370,Jump Shot,2,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAC,1,239
22372,Jump Shot,2,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAC,1,7
22374,Layup,3,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 SAC,1,490
22375,Jump Shot,4,9,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 SAC,1,374
22376,Jump Shot,4,27,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAC,1,180
22377,Layup,1,3,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 SAS,1,571
22378,Jump Shot,1,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 SAS,1,338
22379,Jump Shot,1,3,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 SAS,1,209
22380,Jump Shot,2,15,0.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,2015-16 SAS,1,496
22381,Jump Shot,2,9,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 SAS,1,329
22382,Jump Shot,2,18,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 SAS,1,307
22383,Jump Shot,2,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAS,1,170
22384,Jump Shot,3,25,1.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2015-16 SAS,1,313
22385,Jump Shot,3,24,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2015-16 SAS,1,206
22386,Jump Shot,1,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 POR,0,317
22387,Jump Shot,1,17,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 POR,0,243
22388,Jump Shot,2,18,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 POR,0,116
22389,Jump Shot,3,23,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 POR,0,635
22390,Jump Shot,3,9,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 POR,0,603
22392,Hook Shot,3,9,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 POR,0,505
22393,Jump Shot,3,15,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 POR,0,352
22394,Jump Shot,3,14,1.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,2015-16 POR,0,187
22395,Jump Shot,1,23,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CHI,1,684
22396,Jump Shot,1,11,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 CHI,1,413
22397,Jump Shot,1,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 CHI,1,236
22398,Jump Shot,2,11,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 CHI,1,511
22399,Jump Shot,2,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CHI,1,367
22400,Jump Shot,2,23,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 CHI,1,265
22401,Jump Shot,2,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 CHI,1,157
22402,Jump Shot,3,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CHI,1,698
22403,Jump Shot,3,24,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 CHI,1,579
22405,Jump Shot,3,15,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 CHI,1,456
22406,Jump Shot,3,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 CHI,1,323
22407,Bank Shot,3,15,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 CHI,1,280
22408,Jump Shot,1,20,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 CHA,1,657
22410,Jump Shot,1,8,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 CHA,1,441
22412,Jump Shot,1,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CHA,1,286
22413,Jump Shot,1,4,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 CHA,1,170
22414,Jump Shot,1,9,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 CHA,1,144
22415,Jump Shot,1,13,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 CHA,1,36
22416,Jump Shot,2,24,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 CHA,1,500
22417,Jump Shot,2,24,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CHA,1,407
22418,Jump Shot,2,25,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CHA,1,374
22419,Jump Shot,3,27,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CHA,1,704
22420,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 CHA,1,679
22421,Jump Shot,3,19,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 CHA,1,551
22422,Jump Shot,3,13,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 CHA,1,444
22423,Jump Shot,3,24,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 CHA,1,405
22424,Jump Shot,3,23,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 CHA,1,370
22425,Jump Shot,3,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 CHA,1,283
22426,Jump Shot,1,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 MIN,1,674
22427,Jump Shot,1,11,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 MIN,1,535
22429,Jump Shot,1,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 MIN,1,271
22430,Jump Shot,2,24,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 MIN,1,292
22431,Jump Shot,2,23,1.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2015-16 MIN,1,202
22432,Jump Shot,2,23,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2015-16 MIN,1,127
22433,Hook Shot,3,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 MIN,1,513
22434,Jump Shot,3,24,1.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2015-16 MIN,1,505
22435,Jump Shot,3,8,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 MIN,1,450
22437,Jump Shot,3,24,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 MIN,1,207
22438,Jump Shot,3,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 MIN,1,142
22439,Jump Shot,3,16,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 MIN,1,70
22440,Jump Shot,4,20,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 MIN,1,322
22441,Jump Shot,4,24,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 MIN,1,302
22442,Jump Shot,4,25,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 MIN,1,259
22443,Jump Shot,4,20,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 MIN,1,217
22446,Jump Shot,4,20,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 MIN,1,26
22447,Jump Shot,1,16,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 NOP,0,668
22448,Jump Shot,1,11,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 NOP,0,614
22449,Jump Shot,1,22,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 NOP,0,532
22450,Jump Shot,1,12,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 NOP,0,483
22452,Jump Shot,1,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 NOP,0,409
22453,Jump Shot,1,23,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2015-16 NOP,0,245
22454,Layup,1,1,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 NOP,0,238
22455,Jump Shot,1,15,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 NOP,0,237
22456,Jump Shot,2,28,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 NOP,0,498
22457,Jump Shot,2,26,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 NOP,0,73
22458,Jump Shot,2,19,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 NOP,0,45
22459,Jump Shot,3,24,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 NOP,0,653
22460,Jump Shot,3,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 NOP,0,584
22461,Jump Shot,3,14,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 NOP,0,372
22462,Layup,3,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 NOP,0,260
22465,Jump Shot,4,4,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 NOP,0,301
22466,Jump Shot,4,19,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 NOP,0,270
22468,Jump Shot,4,24,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 NOP,0,122
22469,Jump Shot,4,26,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 NOP,0,58
22470,Jump Shot,4,26,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 NOP,0,28
22471,Jump Shot,1,19,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 SAS,0,688
22473,Jump Shot,1,12,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 SAS,0,550
22474,Jump Shot,1,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAS,0,425
22475,Jump Shot,1,19,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 SAS,0,394
22476,Jump Shot,2,19,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 SAS,0,309
22477,Jump Shot,2,25,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 SAS,0,145
22478,Layup,2,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 SAS,0,128
22479,Jump Shot,2,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAS,0,25
22480,Jump Shot,2,23,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2015-16 SAS,0,1
22481,Jump Shot,3,14,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 SAS,0,701
22482,Jump Shot,3,9,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 SAS,0,631
22483,Jump Shot,3,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAS,0,599
22484,Jump Shot,3,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAS,0,543
22486,Jump Shot,3,13,1.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2015-16 SAS,0,343
22487,Jump Shot,3,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 SAS,0,246
22488,Jump Shot,3,12,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 SAS,0,268
22489,Jump Shot,3,24,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAS,0,188
22490,Jump Shot,3,25,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAS,0,156
22491,Jump Shot,3,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAS,0,120
22492,Jump Shot,3,17,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 SAS,0,54
22493,Jump Shot,4,22,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2015-16 SAS,0,323
22494,Jump Shot,4,16,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 SAS,0,265
22495,Jump Shot,4,23,1.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2015-16 SAS,0,192
22496,Jump Shot,4,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 SAS,0,159
22498,Jump Shot,4,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 SAS,0,50
22499,Jump Shot,1,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 IND,0,648
22500,Jump Shot,1,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 IND,0,458
22501,Jump Shot,1,26,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 IND,0,349
22502,Jump Shot,1,10,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 IND,0,333
22503,Jump Shot,2,20,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 IND,0,491
22505,Jump Shot,2,13,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 IND,0,296
22506,Jump Shot,2,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 IND,0,259
22507,Jump Shot,2,27,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 IND,0,49
22509,Jump Shot,3,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 IND,0,357
22510,Jump Shot,3,35,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 IND,0,218
22511,Jump Shot,3,14,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 IND,0,188
22512,Jump Shot,3,27,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 IND,0,2
22513,Jump Shot,4,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 IND,0,273
22514,Jump Shot,4,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 IND,0,259
22515,Jump Shot,4,14,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 IND,0,255
22517,Jump Shot,4,22,1.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2015-16 IND,0,183
22518,Jump Shot,4,27,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 IND,0,150
22519,Jump Shot,4,29,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 IND,0,111
22520,Jump Shot,4,10,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 IND,0,87
22521,Jump Shot,4,20,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 IND,0,53
22523,Jump Shot,4,29,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 IND,0,17
22524,Jump Shot,1,15,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 CLE,0,690
22525,Jump Shot,1,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CLE,0,511
22526,Jump Shot,1,24,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2015-16 CLE,0,439
22528,Jump Shot,1,24,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 CLE,0,230
22529,Jump Shot,2,13,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 CLE,0,616
22530,Jump Shot,2,12,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 CLE,0,476
22531,Jump Shot,2,9,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 CLE,0,471
22532,Jump Shot,2,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 CLE,0,208
22533,Jump Shot,3,25,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CLE,0,681
22534,Hook Shot,3,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 CLE,0,510
22535,Jump Shot,3,18,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 CLE,0,322
22536,Jump Shot,4,23,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 CLE,0,511
22537,Jump Shot,4,24,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 CLE,0,336
22538,Jump Shot,4,28,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CLE,0,246
22539,Layup,4,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 CLE,0,100
22540,Jump Shot,1,14,1.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,2015-16 SAS,1,666
